id	is_critical	platforms	description
CVE-2023-1950	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1951	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1952	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1953	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1954	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1955	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1956	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1957	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1958	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1959	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1960	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1961	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1962	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1963	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1964	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1965	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1966	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1967	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1968	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1969	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1970	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1971	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1972	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1973	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1974	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1975	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1976	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1977	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1978	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1979	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1980	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1981	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1982	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1983	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1984	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1985	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1986	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1987	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1988	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1989	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1990	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1992	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1993	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1994	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1995	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1996	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1997	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1998	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1999	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-2000	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20002	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20003	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20004	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20005	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20006	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20007	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20008	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20009	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-2001	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20010	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20011	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20012	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20013	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20014	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20015	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20016	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20017	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20018	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20019	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-2002	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20020	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20021	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20022	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20023	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20024	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20025	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20026	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20027	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20028	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20029	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-2003	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-20030	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
